# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"53","E5","44","220176.22","12294.122","42.73621","87.03377","0.0"
"54","E6","44","784122.6","43022.383","56.85654","0.0","0.0"
"55","E7","44","0.0","0.0","0.0","0.0","0.0"
"56","E8","44","116079.195","8567.063","1170.6606","4.48544","0.0"
"57","E9","44","0.0","485.9956","816.5632","305.0288","0.0"
"58","E10","44","0.0","0.0","22.46376","0.0","0.0"
"59","E11","44","0.0","0.0","172.53204","0.0","0.0"
"60","E12","44","12154.783","1290.0684","988.1142","917.1026","0.0"
"61","F1","44","111030.734","10056.966","1050.3953","420.5593","24.73902"
"62","F2","44","159290.11","12393.72","1138.5216","184.59805","0.0"
"63","F3","44","98496.28","7536.0283","599.4835","0.0","0.0"
"64","F4","44","686179.56","41180.414","0.0","0.0","0.0"
"65","F5","44","76835.35","4153.3857","0.0","0.0","543.4467"
"66","F6","44","722964.94","41317.434","481.90353","0.0","0.0"
"67","F7","44","0.0","76.99587","316.50546","421.92343","0.0"
"68","F8","44","106073.66","7891.7397","706.22986","0.0","0.0"
"69","F9","44","0.0","88.96297","153.91495","434.85608","0.0"
"70","F10","44","0.0","0.0","0.0","0.0","0.0"
"71","F11","44","22394.014","5480.9766","3808.9114","3953.7634","892.2399"
"72","F12","44","281.18335","797.19617","524.36993","0.0","0.0"
"73","G1","44","102843.38","9847.1875","835.6922","0.0","0.0"
"74","G2","44","107098.97","9132.318","743.45416","0.0","0.0"
"75","G3","44","97744.08","8087.023","725.101","0.0","0.0"
"76","G4","44","668406.25","41560.6","11.627388","0.0","0.0"
"77","G5","44","75948.28","4256.5054","0.0","0.0","0.0"
"78","G6","44","752651.9","43993.766","0.0","0.0","0.0"
"79","G7","44","119.22826","555.47046","507.6102","241.98459","0.0"
"80","G8","44","115703.28","9416.3545","1496.3726","436.60056","0.0"
"81","G9","44","0.0","0.0","0.0","0.0","0.0"
"82","G10","44","0.0","0.0","28.78928","0.0","0.0"
"83","G11","44","0.0","0.0","0.0","0.0","0.0"
"84","G12","44","337.96277","367.69504","234.64769","222.4649","232.83743"
"85","H1","44","98955.72","8347.979","0.0","0.0","0.0"
"86","H2","44","86093.29","7776.776","1137.3639","463.64395","0.0"
"87","H3","44","4675.2305","939.91205","790.52075","747.0856","0.0"
"88","H4","44","673286.06","44950.04","611.5887","239.5829","7.898088"
"89","H5","44","77959.23","5211.41","637.7133","352.4606","0.0"
"90","H6","44","79628.02","4755.738","475.2497","593.53394","78.78709"
"91","H7","44","10179.908","4492.3447","5213.439","1862.8685","0.0"
"92","H8","44","73272.414","4102.515","0.0","0.0","0.0"
"93","H9","44","2457.9531","473.0497","441.54163","558.2685","0.0"
"94","H10","44","2611.239","594.4796","526.9213","307.06876","0.0"
"95","H11","44","0.0","24.069601","310.90384","259.07797","0.0"
"96","H12","44","0.0","406.78772","540.9263","203.38176","78.05"
"1","A1","45","112799.36","11559.901","1513.0226","857.31494","0.0"
"2","A2","45","100238.86","9640.846","1186.2133","71.86123","0.0"
"3","A3","45","108898.88","9400.948","902.91907","0.0","0.0"
"4","A4","45","684511.3","46002.8","59.345158","0.0","0.0"
"5","A5","45","688047.1","44612.69","0.0","0.0","0.0"
"6","A6","45","151390.53","8929.048","0.0","0.0","0.0"
"7","A7","45","0.0","121.78951","15.088622","0.0","0.0"
"8","A8","45","200246.62","15187.954","954.17975","0.0","0.0"
"9","A9","45","635.3315","190.18384","262.35767","0.0","0.0"
"10","A10","45","647.26373","705.1137","625.4003","684.33276","1883.0674"
"11","A11","45","2400.2832","1168.2576","325.92767","234.70049","663.6648"
"12","A12","45","5130.187","566.67834","505.29544","435.55362","0.0"
"13","B1","45","107788.6","9333.757","889.63446","410.65292","0.0"
"14","B2","45","106981.96","10056.874","1190.0184","326.2487","0.0"
"15","B3","45","105941.48","9083.465","851.0931","0.0","0.0"
"16","B4","45","734010.25","46582.562","265.04596","0.0","0.0"
"17","B5","45","650306.1","39311.234","76.89881","0.0","0.0"
"18","B6","45","397751.47","24201.137","824.1979","535.35254","4043.192"
"19","B7","45","0.0","0.0","0.0","0.0","0.0"
"20","B8","45","212037.92","14596.669","751.9458","59.16683","0.0"
"21","B9","45","1922.8868","290.84933","231.52904","114.50782","0.0"
"22","B10","45","0.0","0.0","96.056755","0.0","0.0"
"23","B11","45","0.0","148.04153","299.96863","0.0","0.0"
"24","B12","45","0.0","396.00296","167.43684","18.0792","0.0"
"25","C1","45","116874.72","10905.829","849.0355","599.9768","4203.0938"
"26","C2","45","105400.336","8475.415","365.3336","0.0","0.0"
"27","C3","45","109678.11","8295.01","637.2877","0.0","0.0"
"28","C4","45","729265.56","43991.594","76.92177","163.4378","0.0"
"29","C5","45","680693.25","39611.844","0.0","0.0","0.0"
"30","C6","45","93522.62","8705.293","3152.496","3026.7207","0.0"
"31","C7","45","997.4028","538.0038","1523.8354","1800.0308","0.0"
"32","C8","45","223092.3","15020.38","561.79694","0.0","0.0"
"33","C9","45","0.0","108.871445","74.81728","223.94247","0.0"
"34","C10","45","0.0","0.0","102.065315","209.65765","0.0"
"35","C11","45","1251.0408","430.6369","541.71","458.78067","0.0"
"36","C12","45","2853.3704","158.26176","0.0","100.26515","0.0"
"37","D1","45","113729.06","11663.763","1735.2467","0.0","0.0"
"38","D2","45","178205.36","13997.491","1002.7793","0.0","166.00298"
"39","D3","45","103313.7","7920.1016","748.2209","0.0","0.0"
"40","D4","45","700180.4","41191.562","33.36736","98.20838","0.0"
"41","D5","45","76439.98","4179.803","0.0","0.0","0.0"
"42","D6","45","759694.3","41976.598","0.0","0.0","0.0"
"43","D7","45","0.0","0.0","181.3699","269.38065","0.0"
"44","D8","45","400698.94","44289.496","18949.312","15125.319","2547.525"
"45","D9","45","0.0","0.0","0.0","88.95192","0.0"
"46","D10","45","187.16478","559.88385","478.34656","628.2801","230.23862"
"47","D11","45","0.0","544.5182","151.6754","0.0","0.0"
"48","D12","45","0.0","526.9852","463.14542","555.9066","0.0"
"49","E1","45","108719.766","9688.6875","864.7651","0.0","0.0"
"50","E2","45","180395.81","12975.349","1320.0642","245.90672","0.0"
"51","E3","45","103230.586","8174.758","982.3789","19.28016","0.0"
"52","E4","45","691950.7","40750.082","28.09242","0.0","0.0"
"53","E5","45","229373.92","12796.852","208.10675","110.42995","0.0"
"54","E6","45","792798.4","43251.637","172.31905","0.0","0.0"
"55","E7","45","0.0","0.0","0.0","0.0","0.0"
"56","E8","45","116158.07","8640.257","1084.3153","0.0","0.0"
"57","E9","45","0.0","583.00635","723.1011","431.48062","0.0"
"58","E10","45","0.0","0.0","40.8432","0.0","0.0"
"59","E11","45","0.0","0.0","198.13358","31.6854","0.0"
"60","E12","45","12051.048","1351.4572","810.37683","851.04376","0.0"
"61","F1","45","111749.586","10205.035","1097.7103","241.1024","0.0"
"62","F2","45","165929.19","12849.72","964.1421","257.16418","0.0"
"63","F3","45","98440.68","7523.4106","658.9106","0.0","0.0"
"64","F4","45","693745.25","41542.414","8.0988","0.0","0.0"
"65","F5","45","76978.05","4217.1577","0.0","0.0","139.71591"
"66","F6","45","728948.44","41716.89","472.9794","0.0","0.0"
"67","F7","45","0.0","0.0","276.0222","361.91245","0.0"
"68","F8","45","106155.65","7998.621","616.2764","17.22393","0.0"
"69","F9","45","0.0","195.523","206.2259","406.99344","0.0"
"70","F10","45","0.0","0.0","42.33894","0.0","0.0"
"71","F11","45","22289.594","5626.799","3859.8706","3966.6572","775.05365"
"72","F12","45","451.63037","661.5256","571.4813","0.0","0.0"
"73","G1","45","103390.81","9835.1","821.90186","2.80596","0.0"
"74","G2","45","107275.6","9141.302","795.26697","0.0","0.0"
"75","G3","45","97454.85","7972.2363","712.4355","0.0","0.0"
"76","G4","45","677913.6","41955.73","0.0","0.0","0.0"
"77","G5","45","76232.04","4189.678","50.72209","0.0","0.0"
"78","G6","45","760598.9","44213.566","0.0","0.0","0.0"
"79","G7","45","253.46426","414.34116","643.7757","267.9446","0.0"
"80","G8","45","115583.055","9388.532","1631.963","575.6079","0.0"
"81","G9","45","0.0","0.0","0.0","0.0","0.0"
"82","G10","45","0.0","0.0","29.89656","0.0","0.0"
"83","G11","45","0.0","0.0","0.0","0.0","0.0"
"84","G12","45","401.42303","332.81488","249.48175","431.5283","0.0"
"85","H1","45","98760.74","8443.215","0.0","306.17773","0.0"
"86","H2","45","86085.51","7964.4775","890.05896","382.95786","0.0"
"87","H3","45","4742.356","1044.7438","660.8526","642.3114","0.0"
"88","H4","45","682663.0","45566.79","564.1634","72.270874","30.605091"
"89","H5","45","78082.52","5262.424","578.3706","421.88464","0.0"
"90","H6","45","79454.414","4876.941","438.88718","797.58765","0.0"
"91","H7","45","9931.597","4439.829","5300.904","1755.918","0.0"
"92","H8","45","73038.27","3978.9285","0.0","0.0","0.0"
"93","H9","45","2801.8723","527.6324","298.0157","482.63855","0.0"
"94","H10","45","2949.7551","553.564","587.675","454.23","0.0"
"95","H11","45","0.0","275.4632","217.75856","228.89412","0.0"
"96","H12","45","0.0","405.04184","36.16658","246.2826","234.15"
"1","A1","46","112365.164","11729.57","1455.2736","730.8906","0.0"
"2","A2","46","100666.38","9447.861","1156.6565","187.24405","0.0"
"3","A3","46","109106.36","9345.139","994.23596","69.29773","0.0"
"4","A4","46","691103.5","46527.832","0.0","0.0","0.0"
"5","A5","46","694003.9","45036.97","0.0","0.0","0.0"
"6","A6","46","155712.4","9174.131","0.0","0.0","0.0"
"7","A7","46","0.0","0.0","30.971382","0.0","0.0"
"8","A8","46","204706.72","15515.341","947.1465","0.0","0.0"
"9","A9","46","790.9631","151.97726","259.81052","345.16843","0.0"
"10","A10","46","723.0796","839.14355","611.0123","734.0329","1629.2133"
"11","A11","46","2544.9543","1081.72","383.38287","144.59227","772.01825"
"12","A12","46","5085.331","749.07355","576.7382","287.33536","0.0"
"13","B1","46","107392.43","9335.224","755.9164","414.78702","0.0"
"14","B2","46","106986.945","9811.418","1302.4697","56.981792","0.0"
"15","B3","46","106501.96","8941.626","965.97626","0.0","0.0"
"16","B4","46","741477.56","47058.05","161.41206","0.0","0.0"
"17","B5","46","657862.94","40108.348","19.224703","0.0","0.0"
"18","B6","46","414412.16","25356.422","667.0415","159.30003","3728.0132"
"19","B7","46","0.0","0.0","0.0","0.0","0.0"
"20","B8","46","216337.61","14757.781","808.0744","27.375696","0.0"
"21","B9","46","2148.687","211.83246","156.92525","99.126175","0.0"
"22","B10","46","0.0","0.0","0.0","13.287526","0.0"
"23","B11","46","0.0","249.88571","295.84534","296.9426","0.0"
"24","B12","46","0.0","345.90622","35.07123","37.288353","0.0"
"25","C1","46","116977.42","10917.306","939.4421","916.74304","4353.733"
"26","C2","46","105664.93","8350.865","263.7872","0.0","0.0"
"27","C3","46","109520.86","8503.253","581.6987","0.0","0.0"
"28","C4","46","736842.8","44319.047","109.88824","193.33498","0.0"
"29","C5","46","686878.75","40072.957","0.0","0.0","0.0"
"30","C6","46","93452.66","8554.471","3205.4648","3121.4124","0.0"
"31","C7","46","599.0739","593.3276","1508.6813","1935.5527","0.0"
"32","C8","46","227815.58","15365.686","620.1541","0.0","0.0"
"33","C9","46","0.0","36.890324","38.343857","11.931361","0.0"
"34","C10","46","0.0","0.0","68.35567","145.00551","0.0"
"35","C11","46","1140.4889","581.0872","430.11777","359.7013","0.0"
"36","C12","46","2969.2234","119.93275","0.0","241.81595","0.0"
"37","D1","46","114240.55","11717.585","1795.8394","0.0","0.0"
"38","D2","46","183616.3","14443.631","1009.63983","0.0","0.0"
"39","D3","46","102773.34","7904.366","858.71765","0.0","0.0"
"40","D4","46","705828.9","41447.52","165.79407","0.0","0.0"
"41","D5","46","76425.086","4314.348","0.0","0.0","0.0"
"42","D6","46","766098.3","42430.04","118.08756","0.0","0.0"
"43","D7","46","0.0","0.0","108.988335","38.010765","0.0"
"44","D8","46","401225.72","44289.496","18951.064","15235.328","2528.8245"
"45","D9","46","0.0","0.0","0.0","15.917711","0.0"
"46","D10","46","82.057465","708.6178","594.7798","539.48065","221.71126"
"47","D11","46","0.0","476.72678","88.38639","0.0","0.0"
"48","D12","46","323.8382","670.06726","265.2117","353.4114","17.216423"
"49","E1","46","108760.3","9673.649","857.26404","0.0","0.0"
"50","E2","46","185591.73","13374.858","1263.2483","0.0","0.0"
"51","E3","46","103504.93","8085.74","918.79456","64.267204","126.933304"
"52","E4","46","699639.75","41094.27","2.08092","0.0","0.0"
"53","E5","46","238386.1","13302.261","104.053375","33.69049","0.0"
"54","E6","46","799491.9","43590.1","181.06621","0.0","0.0"
"55","E7","46","0.0","0.0","0.0","0.0","0.0"
"56","E8","46","115890.7","8521.426","1007.05896","114.82726","0.0"
"57","E9","46","0.0","719.5749","702.44104","519.32117","0.0"
"58","E10","46","0.0","0.0","130.69824","153.78183","0.0"
"59","E11","46","0.0","0.0","202.58601","0.0","0.0"
"60","E12","46","11984.695","1377.6377","1012.7511","868.2019","0.0"
"61","F1","46","111565.07","10068.694","1222.0815","204.1151","0.0"
"62","F2","46","171102.36","13429.6045","1143.5762","48.37742","0.0"
"63","F3","46","98361.24","7663.259","681.84735","0.0","0.0"
"64","F4","46","700840.56","41852.418","0.0","0.0","0.0"
"65","F5","46","77162.22","4224.4463","0.0","75.92168","146.46082"
"66","F6","46","736718.94","42274.23","389.9849","0.0","0.0"
"67","F7","46","0.0","94.69607","155.49251","555.7941","0.0"
"68","F8","46","106470.93","7818.028","660.2962","0.0","0.0"
"69","F9","46","0.0","0.0","254.51294","262.7048","0.0"
"70","F10","46","0.0","14.9481","0.0","0.0","0.0"
"71","F11","46","22530.111","5493.0283","3744.9158","3820.1348","801.7396"
"72","F12","46","719.78595","719.3696","524.36993","0.0","0.0"
"73","G1","46","103124.79","9883.451","937.7404","0.0","0.0"
"74","G2","46","106817.62","9204.187","792.85706","0.0","0.0"
"75","G3","46","97731.81","7866.1133","735.6556","0.0","0.0"
"76","G4","46","684693.2","42651.586","0.0","0.0","0.0"
"77","G5","46","76247.516","4323.332","19.725258","72.447075","0.0"
"78","G6","46","767208.6","44787.445","0.0","0.0","0.0"
"79","G7","46","478.58054","431.52997","488.158","56.555782","0.0"
"80","G8","46","115736.23","9454.7295","1553.9253","309.3403","0.0"
"81","G9","46","0.0","0.0","0.0","0.0","0.0"
"82","G10","46","0.0","0.0","0.0","0.0","0.0"
"83","G11","46","0.0","63.7935","0.0","0.0","0.0"
"84","G12","46","724.62756","303.74808","183.4028","151.43695","0.0"
"85","H1","46","99056.63","8618.91","0.0","0.0","0.0"
"86","H2","46","86639.08","7828.201","985.63574","332.3785","0.0"
"87","H3","46","4329.0044","851.75806","908.8145","726.5863","0.0"
"88","H4","46","691049.56","45941.277","500.9297","415.80502","0.0"
"89","H5","46","78143.74","5030.6265","523.45636","375.60196","0.0"
"90","H6","46","79777.41","4640.468","448.1892","638.4088","146.56093"
"91","H7","46","10047.533","4436.2686","5241.7104","1907.5774","0.0"
"92","H8","46","73005.2","3944.5474","0.0","0.0","0.0"
"93","H9","46","2455.0386","552.9021","571.11365","501.54602","0.0"
"94","H10","46","2434.2058","492.1906","488.36612","580.53375","0.0"
"95","H11","46","0.0","353.0208","128.38945","230.15178","0.0"
"96","H12","46","0.0","361.39508","168.25322","200.20392","109.27"
"1","A1","47","112830.25","11620.197","1654.1866","931.0625","0.0"
"2","A2","47","100608.31","9452.057","1079.8088","275.29938","0.0"
"3","A3","47","109230.17","9330.705","922.48694","0.0","0.0"
"4","A4","47","698346.06","47005.05","72.90977","0.0","0.0"
"5","A5","47","700933.0","45493.76","0.0","0.0","0.0"
"6","A6","47","159595.39","9514.032","0.0","0.0","0.0"
"7","A7","47","0.0","20.298252","119.120705","0.0","0.0"
"8","A8","47","209683.25","15851.993","948.7094","0.0","0.0"
"9","A9","47","640.25653","246.22015","329.43295","22.842028","0.0"
"10","A10","47","908.65875","645.8686","547.7049","402.38","1740.0376"
"11","A11","47","2744.9778","859.9674","381.29358","100.58592","776.18567"
"12","A12","47","5309.611","531.87006","506.5944","180.72224","0.0"
"13","B1","47","107960.555","9530.319","706.7955","668.34454","0.0"
"14","B2","47","106644.375","9923.919","1173.6421","349.71176","0.0"
"15","B3","47","106411.53","8968.644","953.5306","0.0","0.0"
"16","B4","47","748111.75","47437.35","172.41743","0.0","0.0"
"17","B5","47","663386.56","40284.496","16.478317","0.0","0.0"
"18","B6","47","433062.38","26532.771","835.5481","477.9001","3650.3098"
"19","B7","47","0.0","0.0","0.0","0.0","0.0"
"20","B8","47","220688.0","15094.654","806.29254","0.0","0.0"
"21","B9","47","1947.0797","453.9267","235.81662","156.38008","0.0"
"22","B10","47","0.0","0.0","60.86765","0.0","0.0"
"23","B11","47","0.0","356.97958","302.03027","107.513695","0.0"
"24","B12","47","0.0","119.278","134.62827","88.1361","0.0"
"25","C1","47","116527.33","10935.956","934.2012","762.3866","4178.884"
"26","C2","47","105832.63","8413.14","413.18878","0.0","0.0"
"27","C3","47","110377.23","8437.806","643.24365","0.0","0.0"
"28","C4","47","743010.44","44756.62","88.90958","0.0","0.0"
"29","C5","47","692577.75","40315.84","0.0","0.0","0.0"
"30","C6","47","93937.63","8472.13","3249.8904","3129.943","0.0"
"31","C7","47","1066.1619","294.2584","1460.6931","1816.6592","0.0"
"32","C8","47","231686.47","15672.071","624.50916","0.0","0.0"
"33","C9","47","0.0","96.27475","46.7608","57.821213","0.0"
"34","C10","47","0.0","0.0","88.01963","46.1801","0.0"
"35","C11","47","1421.3809","662.85376","380.28043","303.6999","83.533325"
"36","C12","47","3328.498","295.5044","0.0","165.1426","0.0"
"37","D1","47","114268.96","11701.887","1757.1854","0.0","0.0"
"38","D2","47","188470.83","14460.11","817.5453","0.0","0.0"
"39","D3","47","103089.31","7963.1113","830.3042","0.0","0.0"
"40","D4","47","711587.5","41955.383","152.23857","0.0","0.0"
"41","D5","47","76435.84","4248.412","12.154363","0.0","0.0"
"42","D6","47","771350.5","42658.383","44.496765","0.0","0.0"
"43","D7","47","0.0","51.0497","114.81213","234.67517","0.0"
"44","D8","47","401131.94","44421.664","19028.986","15260.252","2750.681"
"45","D9","47","0.0","0.0","0.0","0.0","0.0"
"46","D10","47","395.5354","590.19904","548.2065","313.1852","373.30872"
"47","D11","47","0.0","422.05627","3.27357","0.0","0.0"
"48","D12","47","385.67136","525.9776","416.34335","464.21066","0.0"
"49","E1","47","108767.25","9759.247","859.4072","0.0","0.0"
"50","E2","47","191288.28","15014.1","1324.8997","387.12048","0.0"
"51","E3","47","103759.32","8154.6226","974.96075","0.0","222.40451"
"52","E4","47","706592.44","41609.027","73.87266","0.0","0.0"
"53","E5","47","247133.31","13817.492","127.27958","158.15814","0.0"
"54","E6","47","804819.0","43898.55","82.223305","0.0","0.0"
"55","E7","47","0.0","0.0","0.0","0.0","0.0"
"56","E8","47","116451.46","8680.729","1071.5907","168.65254","0.0"
"57","E9","47","0.0","635.75006","710.3116","190.16035","0.0"
"58","E10","47","0.0","0.0","6.12648","245.24684","0.0"
"59","E11","47","0.0","0.0","17.80976","0.0","0.0"
"60","E12","47","12024.881","1272.9156","846.4523","843.3226","0.0"
"61","F1","47","111531.125","10108.277","966.57996","336.9954","133.31583"
"62","F2","47","175460.14","13761.721","1080.3951","362.83066","0.0"
"63","F3","47","98246.07","7615.942","521.29","0.0","0.0"
"64","F4","47","707311.3","42365.426","49.60515","0.0","0.0"
"65","F5","47","77218.63","4253.599","0.0","0.0","312.1928"
"66","F6","47","743246.5","42546.0","439.0677","0.0","0.0"
"67","F7","47","0.0","0.0","207.93672","418.23044","0.0"
"68","F8","47","106186.08","7818.028","627.7599","0.0","0.0"
"69","F9","47","0.0","0.0","267.5907","401.0229","0.0"
"70","F10","47","0.0","0.0","27.21789","0.0","0.0"
"71","F11","47","22686.154","5406.258","3747.2861","4078.0144","685.7136"
"72","F12","47","596.02185","687.81836","524.36993","98.74609","0.0"
"73","G1","47","103237.04","9593.339","708.8214","77.163895","0.0"
"74","G2","47","107315.98","9268.354","1007.3382","0.0","0.0"
"75","G3","47","97332.21","7664.696","743.0438","0.0","0.0"
"76","G4","47","692392.9","42875.426","48.447453","0.0","0.0"
"77","G5","47","76483.984","4273.212","0.0","0.0","0.0"
"78","G6","47","774144.44","45021.047","0.0","0.0","0.0"
"79","G7","47","350.18088","534.6629","465.00058","69.5358","0.0"
"80","G8","47","115780.76","9466.242","1502.2253","484.56787","79.83271"
"81","G9","47","0.0","0.0","0.0","0.0","0.0"
"82","G10","47","0.0","0.0","0.0","0.0","0.0"
"83","G11","47","0.0","0.0","0.0","0.0","0.0"
"84","G12","47","0.0","164.22743","103.83835","180.92024","0.0"
"85","H1","47","99029.266","8518.748","0.0","0.0","0.0"
"86","H2","47","86583.336","7670.0684","1001.167","367.30234","0.0"
"87","H3","47","4557.467","708.80566","755.26013","706.087","0.0"
"88","H4","47","699847.44","46516.64","478.20505","157.41191","31.592352"
"89","H5","47","78102.08","5102.224","455.25647","350.68048","34.776302"
"90","H6","47","79735.414","4852.3613","460.02817","708.6846","0.0"
"91","H7","47","10156.548","4347.2583","5106.5376","1964.5592","0.0"
"92","H8","47","73554.82","4155.481","0.0","0.0","0.0"
"93","H9","47","2856.2776","569.07477","491.37704","216.93857","0.0"
"94","H10","47","2709.325","348.986","510.56458","567.78754","0.0"
"95","H11","47","0.0","192.55681","305.86896","496.77573","0.0"
"96","H12","47","0.0","167.60352","432.4265","688.0024","0.0"
"1","A1","48","112765.04","11757.615","1541.2554","931.0625","0.0"
"2","A2","48","100745.46","9539.109","1145.819","0.0","0.0"
"3","A3","48","109153.2","9383.628","972.80444","0.0","0.0"
"4","A4","48","703992.44","47180.914","0.0","0.0","0.0"
"5","A5","48","706662.44","45928.605","0.0","0.0","0.0"
"6","A6","48","164038.12","9748.669","0.0","0.0","0.0"
"7","A7","48","0.0","24.982464","54.001385","54.01043","0.0"
"8","A8","48","213452.08","16160.849","900.25806","0.0","0.0"
"9","A9","48","455.07465","215.65489","255.56525","127.746155","0.0"
"10","A10","48","743.44806","781.84094","643.62524","568.6843","1577.1163"
"11","A11","48","2304.6743","923.7889","531.72174","127.82794","847.03217"
"12","A12","48","5229.8667","838.1827","557.25385","336.74146","0.0"
"13","B1","48","107781.85","9304.42","740.9072","587.0408","0.0"
"14","B2","48","107343.22","9923.919","1227.1383","293.8473","460.0211"
"15","B3","48","106473.57","8835.488","979.37933","0.0","0.0"
"16","B4","48","754754.7","47854.77","295.3107","0.0","0.0"
"17","B5","48","669702.94","40681.273","0.0","0.0","0.0"
"18","B6","48","451074.56","27439.473","799.75134","415.22467","3769.9207"
"19","B7","48","0.0","0.0","0.0","0.0","0.0"
"20","B8","48","224851.25","15221.305","760.8551","0.0","0.0"
"21","B9","48","1796.5461","473.26062","242.67674","144.41658","0.0"
"22","B10","48","0.0","0.0","20.923254","0.0","0.0"
"23","B11","48","0.0","351.7299","312.33847","224.24286","0.0"
"24","B12","48","0.0","166.9892","83.71842","0.0","0.0"
"25","C1","48","117113.36","11009.12","1074.3969","842.9204","4000.0002"
"26","C2","48","105764.31","8435.895","449.37198","0.0","0.0"
"27","C3","48","109982.59","8488.379","608.50055","0.0","0.0"
"28","C4","48","748480.44","45179.582","202.79375","0.0","0.0"
"29","C5","48","698736.3","40742.254","0.0","0.0","0.0"
"30","C6","48","93835.87","8989.002","3408.7966","3339.8003","0.0"
"31","C7","48","980.8057","522.76965","1443.8551","1759.291","0.0"
"32","C8","48","235621.16","15759.848","589.669","0.0","0.0"
"33","C9","48","0.0","177.25351","142.15283","207.42213","0.0"
"34","C10","48","0.0","0.0","0.0","244.75453","0.0"
"35","C11","48","1262.3215","609.433","439.86853","239.08289","0.0"
"36","C12","48","3135.8435","275.72168","0.0","0.0","0.0"
"37","D1","48","114299.65","11790.47","1951.4996","0.0","0.0"
"38","D2","48","191830.3","14832.09","848.4176","0.0","25.53892"
"39","D3","48","103107.42","8199.141","796.62897","0.0","0.0"
"40","D4","48","717313.8","41894.68","2.08546","0.0","0.0"
"41","D5","48","76560.74","4167.3286","0.0","0.0","0.0"
"42","D6","48","777592.44","43057.38","0.0","0.0","0.0"
"43","D7","48","0.0","0.0","147.25905","64.45304","0.0"
"44","D8","48","402659.97","44577.79","19168.197","15369.401","2452.322"
"45","D9","48","0.0","0.0","0.0","0.0","0.0"
"46","D10","48","213.9026","701.039","547.2362","618.73175","131.70027"
"47","D11","48","0.0","437.364","128.76042","0.0","0.0"
"48","D12","48","499.90555","653.9454","381.24182","716.3745","0.0"
"49","E1","48","109011.586","9598.463","940.8473","0.0","0.0"
"50","E2","48","193414.39","14041.542","1375.6714","152.17","146.4164"
"51","E3","48","103391.2","8259.536","936.8101","0.0","248.44211"
"52","E4","48","713661.56","41926.816","171.6759","0.0","0.0"
"53","E5","48","255528.08","14300.578","81.756226","131.95442","0.0"
"54","E6","48","810188.94","44211.17","63.854267","0.0","0.0"
"55","E7","48","0.0","0.0","0.0","0.0","0.0"
"56","E8","48","116404.93","8746.172","1087.042","63.69325","0.0"
"57","E9","48","0.0","404.0545","755.5669","263.52173","0.0"
"58","E10","48","0.0","0.0","49.01184","137.70007","0.0"
"59","E11","48","0.0","138.4088","96.84057","37.1484","0.0"
"60","E12","48","12336.087","1420.9711","950.27905","851.9017","0.0"
"61","F1","48","111666.92","10265.142","1158.5441","280.8295","0.0"
"62","F2","48","178734.58","13938.321","1087.9768","274.98743","0.0"
"63","F3","48","98483.37","7501.329","531.7158","0.0","0.0"
"64","F4","48","713366.1","42689.426","0.0","0.0","0.0"
"65","F5","48","77086.73","4115.1226","0.0","0.0","487.56036"
"66","F6","48","748988.75","43168.91","447.0994","0.0","0.0"
"67","F7","48","0.0","147.79668","237.37909","319.4431","0.0"
"68","F8","48","106348.37","7784.858","621.0612","0.0","0.0"
"69","F9","48","0.0","111.44811","312.85977","632.87976","0.0"
"70","F10","48","0.0","0.0","0.0","0.0","0.0"
"71","F11","48","22385.8","5519.541","3848.0195","3871.7107","899.2015"
"72","F12","48","551.5102","892.9018","465.9928","0.0","0.0"
"73","G1","48","103312.39","9643.202","917.05493","0.0","45.46176"
"74","G2","48","107362.664","9241.403","1002.5184","35.56792","0.0"
"75","G3","48","97908.62","7997.143","737.76654","0.0","0.0"
"76","G4","48","700199.94","43324.086","0.0","0.0","0.0"
"77","G5","48","76370.48","4282.4937","33.814728","0.0","0.0"
"78","G6","48","779679.3","45566.414","0.0","0.0","0.0"
"79","G7","48","135.06976","526.5209","472.41095","229.00456","0.0"
"80","G8","48","115812.81","9488.308","1627.0857","577.56573","0.0"
"81","G9","48","0.0","0.0","0.0","0.0","0.0"
"82","G10","48","0.0","41.381912","73.08048","0.0","0.0"
"83","G11","48","0.0","0.0","0.0","0.0","0.0"
"84","G12","48","637.5542","33.426823","159.12889","111.23245","0.0"
"85","H1","48","98950.59","8484.266","0.0","168.77115","0.0"
"86","H2","48","86782.98","7816.6304","991.6093","0.0","0.0"
