# Plate File Name: /Users/chazmanchilders/Desktop/20200421-zymo-negatives/Zymo_Negatives_2020-4-21.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-21 05:39:19 PM PDT
# Date Created: 2020-04-29 03:44:35 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-21 02:45:30 PM PDT
# Plate Run End Date/Time: 2020-04-21 04:40:26 PM PDT
# Run Duration: 114 minutes 56 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"3","A3","27","1280518.4","134828.06","27087.572","301.8723","0.0"
"4","A4","27","206336.1","13884.675","118.690315","0.0","0.0"
"5","A5","27","402750.56","25752.596","0.0","0.0","0.0"
"6","A6","27","75112.32","5084.8643","177.6579","0.0","0.0"
"7","A7","27","0.0","323.21063","261.2714","254.16672","2528.084"
"8","A8","27","1368131.8","126792.01","21442.865","0.0","0.0"
"9","A9","27","4104.5366","3136.3354","1881.5037","965.2872","0.0"
"10","A10","27","0.0","310.7939","454.66223","186.37553","0.0"
"11","A11","27","1647.9932","473.79337","241.31183","74.39167","0.0"
"12","A12","27","13727.569","2295.9521","1497.7008","1647.3027","15.61704"
"13","B1","27","1348357.1","145134.58","25840.332","807.5256","0.0"
"14","B2","27","1283747.4","130201.86","23588.568","1060.3082","0.0"
"15","B3","27","1204840.6","121141.81","24523.734","763.54346","2570.5554"
"16","B4","27","259053.55","17165.72","470.4795","340.84763","2118.4954"
"17","B5","27","340545.72","21375.283","295.69424","0.0","0.0"
"18","B6","27","80322.29","5434.3013","625.1331","402.1673","2660.2473"
"19","B7","27","0.0","0.0","0.0","0.0","0.0"
"20","B8","27","1384107.0","123273.87","21391.254","672.9123","2047.8243"
"21","B9","27","0.0","105.07563","196.37093","108.52607","0.0"
"22","B10","27","0.0","0.0","230.15579","0.0","0.0"
"23","B11","27","4919.8467","1277.777","1235.9532","1902.4805","53.249557"
"24","B12","27","0.0","0.0","96.16305","27.118801","0.0"
"25","C1","27","1374618.0","144214.6","25367.557","2115.3545","4055.1448"
"26","C2","27","1296594.1","126522.85","23415.2","212.2182","0.0"
"27","C3","27","1301066.4","127219.57","26230.047","82.63256","0.0"
"28","C4","27","346198.28","20630.44","22.976631","0.0","0.0"
"29","C5","27","409214.25","23919.41","0.0","0.0","0.0"
"30","C6","27","98867.695","9299.613","3372.0603","3501.0322","0.0"
"31","C7","27","0.0","0.0","0.0","0.0","0.0"
"32","C8","27","1391906.4","121094.62","21585.195","437.1881","0.0"
"33","C9","27","0.0","0.0","0.0","223.02467","0.0"
"34","C10","27","0.0","0.0","304.32318","459.03018","528.11597"
"35","C11","27","0.0","0.0","18.41814","0.0","0.0"
"36","C12","27","9734.263","1653.0936","983.69965","1914.4746","158.20844"
"37","D1","27","1340394.4","140170.34","25276.518","1142.7814","0.0"
"38","D2","27","1285960.5","135911.39","30321.21","1222.4567","0.0"
"39","D3","27","1177819.6","108825.34","22238.262","1355.8047","263.4955"
"40","D4","27","537527.4","30415.148","4245.9966","2530.4329","412.54016"
"41","D5","27","77185.26","4522.848","174.83585","0.0","0.0"
"42","D6","27","269211.28","15363.356","212.21533","225.43466","0.0"
"43","D7","27","0.0","0.0","0.0","0.0","0.0"
"44","D8","27","1534972.9","143854.95","41158.26","18212.436","3400.1"
"45","D9","27","0.0","146.85245","385.68512","426.03287","0.0"
"46","D10","27","1217.032","1903.2262","1808.5963","1301.4374","367.6238"
"47","D11","27","0.0","404.5617","537.95667","291.951","0.0"
"48","D12","27","3705.7988","1271.6165","1172.9767","1234.0745","304.15683"
"49","E1","27","1310819.9","136880.47","25691.13","1310.4508","0.0"
"50","E2","27","1295808.0","130973.234","32179.588","6539.658","1732.389"
"51","E3","27","1217361.4","113055.18","22811.963","1727.7166","346.0831"
"52","E4","27","230888.56","14545.188","1018.61035","471.45282","0.0"
"53","E5","27","78891.9","4604.045","288.93393","71.124374","0.0"
"54","E6","27","281938.12","17652.623","2106.3162","1035.2091","0.0"
"55","E7","27","2330.0005","122.65989","272.0728","34.45589","0.0"
"56","E8","27","1356515.9","253273.03","92458.555","1062.1522","0.0"
"57","E9","27","0.0","0.0","156.42595","79.153046","0.0"
"58","E10","27","0.0","0.0","331.851","245.24684","0.0"
"59","E11","27","0.0","622.8396","537.6321","376.947","2572.7175"
"60","E12","27","11576.296","1393.8877","1018.9103","1189.0591","0.0"
"61","F1","27","1260231.2","132407.44","24230.74","2068.549","15.11829"
"62","F2","27","1175402.0","119116.24","25483.426","4108.261","1335.8427"
"63","F3","27","1169111.4","109518.984","21743.006","1308.1628","460.27872"
"64","F4","27","218544.83","12782.128","80.988","0.0","0.0"
"65","F5","27","77860.766","4515.0645","451.94418","389.0986","170.54977"
"66","F6","27","261905.72","15626.255","330.19318","0.0","0.0"
"67","F7","27","0.0","0.0","372.62997","465.316","0.0"
"68","F8","27","1296299.5","241764.56","88917.016","1109.9866","0.0"
"69","F9","27","0.0","532.8002","621.6957","818.96234","0.0"
"70","F10","27","0.0","0.0","168.34769","0.0","0.0"
"71","F11","27","19802.281","5067.614","3928.6064","3743.943","835.38715"
"72","F12","27","1475.3983","1294.655","1253.5719","425.59567","0.0"
"73","G1","27","1181165.8","128468.24","22927.752","559.789","51.14448"
"74","G2","27","1262811.8","134403.97","28585.027","869.57434","0.0"
"75","G3","27","1175989.8","113280.05","21559.88","418.3539","0.0"
"76","G4","27","191273.27","11504.493","0.0","0.0","0.0"
"77","G5","27","77898.48","4438.423","131.50171","0.0","0.0"
"78","G6","27","279915.44","16111.856","0.0","0.0","0.0"
"79","G7","27","0.0","366.39337","389.0443","241.98459","0.0"
"80","G8","27","1321141.2","246469.6","91220.195","2179.087","43.365917"
"81","G9","27","0.0","2.87115","0.0","0.0","0.0"
"82","G10","27","0.0","924.94165","657.7243","168.22449","0.0"
"83","G11","27","0.0","72.72459","95.05034","0.0","0.0"
"84","G12","27","0.0","127.89392","387.03384","69.6878","189.18042"
"85","H1","27","1164613.2","128406.82","21552.35","682.5523","0.0"
"86","H2","27","1187821.4","132898.14","28481.887","1949.7131","0.0"
"87","H3","27","1155493.2","135682.08","34892.11","1933.7672","849.82294"
"88","H4","27","161505.95","10570.542","152.15616","0.0","214.23564"
"89","H5","27","79662.35","4988.563","636.82764","423.66476","0.0"
"90","H6","27","79371.24","4385.3477","0.0","0.0","0.0"
"91","H7","27","0.0","0.0","213.80313","6.136508","0.0"
"92","H8","27","71669.164","4288.3594","32.3064","170.59511","0.0"
"93","H9","27","912.2601","482.14682","455.49554","477.6629","0.0"
"94","H10","27","0.0","200.9678","248.85641","235.22626","0.0"
"95","H11","27","0.0","595.054","542.50836","563.4317","0.0"
"96","H12","27","0.0","6.98348","199.70242","131.88036","0.0"
"1","A1","28","1213392.5","137517.12","24262.26","1085.1421","0.0"
"2","A2","28","1240583.4","132337.17","24234.613","214.57156","0.0"
"3","A3","28","1279788.9","142399.83","31619.871","391.105","0.0"
"4","A4","28","283559.8","19248.51","0.0","0.0","0.0"
"5","A5","28","460395.22","29709.283","0.0","0.0","0.0"
"6","A6","28","74667.95","5121.8276","103.9749","0.0","0.0"
"7","A7","28","0.0","334.92114","315.2728","131.05472","2365.956"
"8","A8","28","1402333.8","129069.81","21510.854","0.0","0.0"
"9","A9","28","4423.68","3322.2742","1889.1451","1065.9613","30.24515"
"10","A10","28","0.0","223.38313","497.82635","348.85678","0.0"
"11","A11","28","1835.4366","259.6128","174.45486","234.70049","0.0"
"12","A12","28","14593.123","2089.8875","1465.2268","1674.6062","0.0"
"13","B1","28","1348851.1","148599.34","27907.506","988.0475","0.0"
"14","B2","28","1287113.2","132042.78","24558.05","1079.3021","0.0"
"15","B3","28","1205522.0","127660.6","28139.684","804.0344","2395.941"
"16","B4","28","346742.03","22789.021","579.6161","227.23174","2327.4253"
"17","B5","28","416309.16","25850.152","295.69424","0.0","0.0"
"18","B6","28","80268.97","5471.3784","693.23425","692.04114","2606.117"
"19","B7","28","0.0","0.0","0.0","0.0","0.0"
"20","B8","28","1418426.1","125750.016","21340.47","649.0689","1828.7588"
"21","B9","28","0.0","163.91798","94.326645","0.0","0.0"
"22","B10","28","0.0","0.0","102.71416","215.44775","0.0"
"23","B11","28","4744.0557","1265.1777","1263.7853","2125.6995","335.88184"
"24","B12","28","69.18184","202.7726","121.052315","0.0","0.0"
"25","C1","28","1376273.4","145857.22","26288.656","2167.7014","4453.2617"
"26","C2","28","1294626.5","128694.09","24734.135","267.63074","0.0"
"27","C3","28","1298491.4","134958.28","30432.97","283.7383","0.0"
"28","C4","28","438020.5","26144.494","95.902466","0.0","0.0"
"29","C5","28","483790.66","28154.34","0.0","0.0","0.0"
"30","C6","28","98769.91","9359.127","3583.081","3758.6616","0.0"
"31","C7","28","0.0","0.0","0.0","0.0","0.0"
"32","C8","28","1432690.4","123838.84","21547.742","444.87305","0.0"
"33","C9","28","0.0","0.0","33.667778","182.6416","0.0"
"34","C10","28","0.0","247.81544","372.67883","380.52402","353.29767"
"35","C11","28","0.0","97.02958","0.0","14.000349","0.0"
"36","C12","28","10042.77","1681.5312","1159.318","1627.8342","382.53384"
"37","D1","28","1343577.0","142576.66","26903.115","965.49005","0.0"
"38","D2","28","1286965.8","146224.39","36108.06","1195.9066","163.68126"
"39","D3","28","1175411.8","111192.98","23461.092","1541.937","178.87704"
"40","D4","28","613544.5","35171.055","4225.142","2568.0447","467.40485"
"41","D5","28","77271.29","4447.111","103.779564","0.0","0.0"
"42","D6","28","360024.9","20235.002","296.07462","139.71806","0.0"
"43","D7","28","0.0","0.0","103.16453","38.837086","0.0"
"44","D8","28","1537313.8","143982.98","41101.35","18370.572","3477.4521"
"45","D9","28","0.0","170.56775","396.2125","98.31528","0.0"
"46","D10","28","1420.7927","2077.5386","1864.8724","1432.2495","168.65216"
"47","D11","28","0.0","637.45807","571.78357","303.80142","0.0"
"48","D12","28","3533.9233","1363.3098","1049.1462","1217.8367","612.1395"
"49","E1","28","1309643.2","140594.69","27783.928","1388.3755","0.0"
"50","E2","28","1300240.1","136749.9","35462.824","6751.4785","1508.4581"
"51","E3","28","1217716.5","114061.92","23552.72","2071.5461","480.61072"
"52","E4","28","312807.2","19323.19","1022.77216","592.4731","0.0"
"53","E5","28","78909.73","4459.387","314.01822","0.0","0.0"
"54","E6","28","377702.0","22674.555","2185.0405","782.76184","0.0"
"55","E7","28","2410.8054","191.76405","298.54968","0.0","0.0"
"56","E8","28","1354759.5","257575.94","94998.93","1204.7892","0.0"
"57","E9","28","0.0","91.35964","91.49442","123.55597","0.0"
"58","E10","28","0.0","12.998179","336.95642","263.33884","0.0"
"59","E11","28","0.0","639.5826","397.38025","331.0578","2301.7334"
"60","E12","28","11436.113","1653.8875","1144.7343","1267.9866","0.0"
"61","F1","28","1258978.1","134295.67","25820.527","1764.4312","92.08413"
"62","F2","28","1177080.5","123677.56","27800.904","4290.3135","1311.3672"
"63","F3","28","1168855.2","111523.125","22934.676","1525.4867","283.41235"
"64","F4","28","298635.97","17637.176","0.0","0.0","0.0"
"65","F5","28","77811.81","4753.7544","358.5673","283.75726","114.66341"
"66","F6","28","350512.03","20440.44","349.82626","0.0","0.0"
"67","F7","28","0.0","33.63038","417.7136","368.37515","0.0"
"68","F8","28","1295901.4","246604.66","91487.39","1336.7683","0.0"
"69","F9","28","0.0","377.35938","730.3415","887.62384","0.0"
"70","F10","28","0.0","230.20074","112.90384","0.0","0.0"
"71","F11","28","20148.393","5454.4634","3906.0894","3991.2732","888.75916"
"72","F12","28","1628.475","1129.5365","1388.761","631.97504","0.0"
"73","G1","28","1182966.5","131039.97","24881.838","749.1913","0.0"
"74","G2","28","1263260.9","143103.8","33671.12","1302.5217","0.0"
"75","G3","28","1176793.1","115315.875","22865.484","621.61584","0.0"
"76","G4","28","264116.2","16196.41","0.0","0.0","0.0"
"77","G5","28","78023.16","4517.316","163.43785","0.0","0.0"
"78","G6","28","371937.7","21760.525","0.0","0.0","0.0"
"79","G7","28","0.0","276.83057","510.3891","279.9975","0.0"
"80","G8","28","1323640.1","251066.97","93905.67","2040.0797","0.0"
"81","G9","28","0.0","0.0","0.0","0.0","0.0"
"82","G10","28","0.0","861.1911","907.9696","162.69078","0.0"
"83","G11","28","0.0","0.0","93.81592","0.0","0.0"
"84","G12","28","0.0","124.98724","419.39905","359.1602","0.0"
"85","H1","28","1168748.9","131676.06","23459.846","845.34924","0.0"
"86","H2","28","1186385.0","142098.11","34120.918","1881.0697","0.0"
"87","H3","28","1157089.0","151030.4","43621.96","2240.118","500.36304"
"88","H4","28","222674.97","14625.342","129.43153","99.99121","28.63057"
"89","H5","28","79811.15","5130.863","535.8563","428.11502","0.0"
"90","H6","28","79380.94","4420.098","0.0","0.0","0.0"
"91","H7","28","0.0","0.0","322.47165","98.18413","0.0"
"92","H8","28","72011.44","4267.9165","0.0","0.0","0.0"
"93","H9","28","696.582","327.49597","501.34412","465.7213","0.0"
"94","H10","28","0.0","299.6466","512.90125","200.46376","0.0"
"95","H11","28","0.0","615.112","506.00546","228.89412","0.0"
"96","H12","28","0.0","96.02285","283.04282","163.65875","0.0"
"1","A1","29","1213709.9","140752.05","26327.105","1345.8923","0.0"
"2","A2","29","1244596.6","136668.84","26958.766","405.86414","0.0"
"3","A3","29","1282194.9","155022.3","39181.47","562.9254","0.0"
"4","A4","29","370049.2","25205.67","18.651335","0.0","0.0"
"5","A5","29","499236.38","32143.604","0.0","0.0","0.0"
"6","A6","29","75020.54","4983.617","146.5473","0.0","0.0"
"7","A7","29","0.0","384.88608","364.50934","76.250015","2676.7012"
"8","A8","29","1470261.8","133998.38","21492.098","0.0","0.0"
"9","A9","29","4701.4526","3413.1208","1966.409","1052.4253","0.0"
"10","A10","29","0.0","487.55795","547.7049","540.01117","0.0"
"11","A11","29","1699.5715","461.89444","248.62431","144.59227","0.0"
"12","A12","29","14465.2","2397.5923","1522.3811","1660.3044","0.0"
"13","B1","29","1350420.6","154221.89","31397.818","1245.739","0.0"
"14","B2","29","1285447.8","135656.44","26749.213","965.33856","0.0"
"15","B3","29","1204659.8","138513.67","34277.32","894.657","2600.135"
"16","B4","29","433660.66","28327.932","668.5761","300.53232","2242.576"
"17","B5","29","472784.16","29268.135","239.85104","0.0","0.0"
"18","B6","29","80531.1","5728.389","719.42694","360.38367","2939.6301"
"19","B7","29","0.0","0.0","0.0","0.0","0.0"
"20","B8","29","1480927.4","129458.195","21484.8","661.4321","2385.1853"
"21","B9","29","0.0","133.6562","191.22585","250.37904","0.0"
"22","B10","29","0.0","89.12497","149.31595","207.85487","0.0"
"23","B11","29","5744.8","1215.8306","1238.0149","2216.83","312.32913"
"24","B12","29","204.88469","151.48306","46.38453","0.0","0.0"
"25","C1","29","1375155.8","148146.84","28239.604","2283.133","4563.5513"
"26","C2","29","1295374.2","132459.34","27025.348","290.03156","0.0"
"27","C3","29","1300204.0","147566.89","37295.227","330.53024","0.0"
"28","C4","29","514489.6","30931.53","6.992888","0.0","0.0"
"29","C5","29","537933.3","31545.57","0.0","0.0","0.0"
"30","C6","29","99537.125","9293.092","3644.5933","3802.1687","0.0"
"31","C7","29","0.0","0.0","0.0","0.0","0.0"
"32","C8","29","1509050.6","128110.87","21627.004","590.03314","0.0"
"33","C9","29","0.0","0.0","145.89369","0.0","0.0"
"34","C10","29","0.0","325.83142","387.66092","325.1079","542.76044"
"35","C11","29","0.0","0.0","104.00832","68.9248","0.0"
"36","C12","29","10238.028","1827.4288","1159.318","1769.385","476.98663"
"37","D1","29","1343531.5","147452.06","29652.766","1173.7539","0.0"
"38","D2","29","1290460.9","162419.62","45194.816","1315.9591","147.42921"
"39","D3","29","1177830.8","115287.305","25372.16","1607.5063","0.0"
"40","D4","29","668646.6","38440.805","4201.159","2645.3577","500.11264"
"41","D5","29","77301.06","4430.181","57.96696","0.0","0.0"
"42","D6","29","448735.53","24986.379","277.24905","78.002106","0.0"
"43","D7","29","0.0","0.0","56.574097","103.29012","0.0"
"44","D8","29","1540283.1","144627.31","41249.316","18447.922","3419.6506"
"45","D9","29","0.0","155.97372","381.85696","327.7176","0.0"
"46","D10","29","1354.4092","1940.1729","1752.3203","1472.3524","376.15115"
"47","D11","29","0.0","510.62247","421.19934","578.51544","0.0"
"48","D12","29","4370.2437","1399.5841","1085.2229","1232.1641","542.3173"
"49","E1","29","1311278.4","146993.67","31580.535","1329.1089","0.0"
"50","E2","29","1304896.2","146727.67","40908.695","6593.2217","1640.1099"
"51","E3","29","1216852.5","116747.28","24739.629","2031.9147","513.1577"
"52","E4","29","397677.3","24199.676","1055.0265","753.4826","0.0"
"53","E5","29","78724.18","4493.3193","271.282","61.7659","0.0"
"54","E6","29","473930.06","28152.496","2198.1614","860.775","0.0"
"55","E7","29","2460.2295","145.98254","248.33492","0.0","0.0"
"56","E8","29","1355633.4","261199.44","96889.44","1237.0844","0.0"
"57","E9","29","0.0","50.86001","185.94028","127.41709","0.0"
"58","E10","29","0.0","179.9748","341.0407","375.91116","0.0"
"59","E11","29","0.0","692.044","507.57812","496.0404","2304.9983"
"60","E12","29","11803.392","1364.9989","1072.5835","1292.8658","0.0"
"61","F1","29","1261407.8","138951.8","28593.191","1805.5282","247.3902"
"62","F2","29","1182977.6","130795.65","31949.37","4253.3936","775.4844"
"63","F3","29","1166274.6","115444.13","25086.56","1586.6749","0.0"
"64","F4","29","385743.03","22642.227","0.0","0.0","0.0"
"65","F5","29","78181.83","4646.253","414.59344","378.65936","3.854232"
"66","F6","29","436340.62","25149.367","216.8566","65.85914","0.0"
"67","F7","29","0.0","0.0","251.18019","493.01337","0.0"
"68","F8","29","1297264.8","250059.88","93160.14","1288.9241","0.0"
"69","F9","29","0.0","540.6211","579.44446","837.86914","0.0"
"70","F10","29","0.0","0.0","99.79893","0.0","0.0"
"71","F11","29","21051.803","4976.023","3839.7239","4179.994","801.7396"
"72","F12","29","1438.4862","1130.5883","1393.8818","678.3857","0.0"
"73","G1","29","1184078.2","136209.1","28028.785","1021.36945","0.0"
"74","G2","29","1264086.0","157168.02","41978.047","1209.3093","0.0"
"75","G3","29","1175666.9","120103.336","25290.932","311.8834","0.0"
"76","G4","29","350919.22","21546.229","0.0","0.0","0.0"
"77","G5","29","78145.26","4468.124","14.08947","48.615803","0.0"
"78","G6","29","457418.06","26598.955","0.0","0.0","0.0"
"79","G7","29","0.0","347.3952","469.63208","300.39465","0.0"
"80","G8","29","1322843.1","254779.78","95805.88","2149.7192","0.0"
"81","G9","29","0.0","0.0","0.0","0.0","0.0"
"82","G10","29","0.0","1165.404","861.46387","522.3813","0.0"
"83","G11","29","0.0","141.62157","77.768456","111.447","0.0"
"84","G12","29","0.0","622.02954","280.49838","211.7437","0.0"
"85","H1","29","1169985.5","136738.38","26890.992","657.162","0.0"
"86","H2","29","1186281.2","155664.08","42406.23","2148.4177","0.0"
"87","H3","29","1158115.9","170358.75","54905.363","2266.3115","567.30505"
"88","H4","29","301804.34","20058.996","372.48618","35.64043","114.52228"
"89","H5","29","80010.12","5168.4517","537.6278","544.71185","0.0"
"90","H6","29","79575.54","4412.47","0.0","0.0","0.0"
"91","H7","29","0.0","0.0","215.5701","0.0","0.0"
"92","H8","29","72245.586","4554.117","0.0","89.88344","0.0"
"93","H9","29","854.94025","473.0497","640.88324","434.87225","0.0"
"94","H10","29","0.0","422.3934","351.67032","228.27376","0.0"
"95","H11","29","0.0","227.324","548.80194","316.93033","0.0"
"96","H12","29","0.0","19.20457","415.12946","203.38176","0.0"
"1","A1","30","1214772.2","145912.2","29557.197","1507.8734","0.0"
"2","A2","30","1243993.6","144131.27","31641.55","442.3008","0.0"
"3","A3","30","1279398.4","173182.39","49894.43","660.70166","0.0"
"4","A4","30","447779.9","30304.855","139.03723","0.0","0.0"
"5","A5","30","525756.1","34082.934","0.0","0.0","0.0"
"6","A6","30","75163.2","4934.6006","213.68071","0.0","0.0"
"7","A7","30","0.0","286.51764","362.12692","325.6511","2383.4404"
"8","A8","30","1583287.8","141446.42","21614.79","0.0","0.0"
"9","A9","30","4763.5083","3392.744","1956.2203","1230.0854","0.0"
"10","A10","30","0.0","178.7065","504.54077","339.29904","0.0"
"11","A11","30","2168.8093","460.8127","379.2043","309.09216","0.0"
"12","A12","30","14812.418","2336.3298","1731.5137","2047.7521","199.11725"
"13","B1","30","1350710.6","164088.12","37408.31","1542.0155","0.0"
"14","B2","30","1287214.2","142098.52","30502.684","1020.0858","0.0"
"15","B3","30","1206970.0","154706.44","43240.125","1062.4052","2441.7415"
"16","B4","30","502364.56","32656.34","651.15094","370.16785","2363.9194"
"17","B5","30","509894.38","31746.66","279.2159","0.0","0.0"
"18","B6","30","80761.24","5639.0674","612.0368","378.664","2842.7192"
"19","B7","30","0.0","0.0","0.0","0.0","0.0"
"20","B8","30","1588875.8","136255.97","21464.31","845.11426","2208.1802"
"21","B9","30","0.0","239.57243","167.21542","231.57925","0.0"
"22","B10","30","0.0","0.0","148.3649","0.0","0.0"
"23","B11","30","6091.786","1127.6355","1258.6312","2107.2686","314.3772"
"24","B12","30","429.72568","171.76031","62.223152","0.0","0.0"
"25","C1","30","1376403.2","154121.95","31423.486","2269.711","4298.588"
"26","C2","30","1294876.1","140106.03","31243.61","231.08205","0.0"
"27","C3","30","1300732.9","166119.34","47633.78","297.67633","0.0"
"28","C4","30","567588.5","34197.277","29.969519","0.0","0.0"
"29","C5","30","572206.9","33437.5","21.981329","0.0","0.0"
"30","C6","30","99360.625","9247.4375","3618.9631","3654.5862","0.0"
"31","C7","30","0.0","0.0","0.0","0.0","0.0"
"32","C8","30","1634288.6","135818.55","21656.617","535.38464","0.0"
"33","C9","30","0.0","98.97404","10.287376","124.8204","0.0"
"34","C10","30","0.0","190.90968","310.87784","482.12024","141.86824"
"35","C11","30","0.0","27.255499","117.00936","11.84645","0.0"
"36","C12","30","10277.079","1606.1096","1149.8251","1792.9768","366.0046"
"37","D1","30","1341770.9","154768.55","34441.67","1163.0737","0.0"
"38","D2","30","1299340.0","183974.42","57160.707","1455.6354","73.13418"
"39","D3","30","1179395.5","122272.73","29267.959","1955.4469","62.12496"
"40","D4","30","705177.1","40731.25","4202.2017","2422.8215","67.52576"
"41","D5","30","77240.68","4470.2773","85.08054","0.0","0.0"
"42","D6","30","520655.3","29116.916","315.7559","52.287125","0.0"
"43","D7","30","0.0","0.0","61.56593","177.65901","0.0"
"44","D8","30","1539480.4","144664.48","41447.188","18505.506","3463.8518"
"45","D9","30","0.0","128.60991","438.32202","293.07315","0.0"
"46","D10","30","1603.3475","2179.8523","1912.416","1394.0562","303.1949"
"47","D11","30","0.0","685.56805","426.65527","366.2854","0.0"
"48","D12","30","4086.23","1351.2184","1107.6488","1327.6807","615.9654"
"49","E1","30","1312002.1","157684.08","38268.266","1561.7852","0.0"
"50","E2","30","1316119.2","162939.06","49616.04","6869.5625","1669.6392"
"51","E3","30","1218826.9","121226.76","27279.826","2054.4082","501.22382"
"52","E4","30","469697.44","28422.309","1168.4365","757.692","21.3362"
"53","E5","30","78889.47","4480.818","337.24442","9.35847","0.0"
"54","E6","30","554637.94","32670.066","2210.4072","832.72534","0.0"
"55","E7","30","2509.6538","208.17628","303.1147","0.0","0.0"
"56","E8","30","1354927.4","264015.22","98150.984","1213.76","0.0"
"57","E9","30","0.0","0.0","182.98885","179.54227","0.0"
"58","E10","30","0.0","228.96794","305.30292","262.3337","0.0"
"59","E11","30","0.0","620.6072","446.3571","499.3182","2261.4666"
"60","E12","30","11878.156","1506.7349","1195.7678","1196.7803","0.0"
"61","F1","30","1261509.6","147199.67","33466.65","2189.1","94.83291"
"62","F2","30","1189223.8","143695.45","38934.66","4101.896","1048.5785"
"63","F3","30","1170051.6","122581.65","28828.379","1556.0808","246.12125"
"64","F4","30","460952.72","27302.273","0.0","0.0","0.0"
"65","F5","30","78600.78","4474.0684","473.42087","403.33392","0.0"
"66","F6","30","504825.75","29248.326","394.447","0.0","0.0"
"67","F7","30","0.0","32.74537","314.6653","336.06155","0.0"
"68","F8","30","1298230.1","252634.25","94474.03","1110.9435","0.0"
"69","F9","30","0.0","409.6207","760.5209","863.7416","0.0"
"70","F10","30","0.0","67.76472","226.81575","0.0","0.0"
"71","F11","30","21497.643","5506.2847","4037.6355","3978.3792","585.9313"
"72","F12","30","2006.2811","1274.6725","1343.698","288.3386","0.0"
"73","G1","30","1183071.0","145323.45","33749.0","1278.1147","0.0"
"74","G2","30","1263282.4","176497.84","52925.02","1674.1453","236.5918"
"75","G3","30","1176283.1","127552.53","29576.1","502.2398","0.0"
"76","G4","30","433599.6","26677.07","0.0","0.0","0.0"
"77","G5","30","78480.61","4502.4653","0.0","34.317036","0.0"
"78","G6","30","523579.44","30370.559","0.0","0.0","0.0"
"79","G7","30","0.0","324.77832","484.45282","169.66734","0.0"
"80","G8","30","1322592.0","257265.55","97083.75","2322.989","0.0"
"81","G9","30","0.0","22.9692","0.0","0.0","0.0"
"82","G10","30","0.0","1023.36346","911.29144","433.84207","163.68303"
"83","G11","30","0.0","19.13805","228.36769","12.382999","0.0"
"84","G12","30","0.0","357.52167","284.54404","293.49286","0.0"
"85","H1","30","1170105.2","146449.23","32550.48","1015.61395","0.0"
"86","H2","30","1188282.9","173884.03","53354.555","2009.9266","0.0"
"87","H3","30","1158088.8","190420.94","66392.37","2778.794","897.47656"
"88","H4","30","384262.8","25073.744","219.342","0.0","27.643309"
"89","H5","30","80308.57","5138.918","590.77057","551.8323","0.0"
"90","H6","30","79857.34","4506.551","0.0","0.0","0.0"
"91","H7","30","0.0","0.0","249.14249","0.0","0.0"
"92","H8","30","72669.19","4351.5464","106.1496","0.0","0.0"
"93","H9","30","1091.0203","619.61426","630.91614","620.96173","0.0"
"94","H10","30","0.0","166.0692","394.8989","0.0","0.0"
"95","H11","30","0.0","272.78882","701.10706","386.10162","0.0"
"96","H12","30","0.0","160.62004","248.44868","422.6527","0.0"
"1","A1","31","1214681.2","154732.17","35593.887","1312.9692","0.0"
"2","A2","31","1244872.1","156444.53","39209.08","699.38184","0.0"
"3","A3","31","1281484.4","194727.6","62539.023","1032.821","0.0"
"4","A4","31","503185.1","34122.63","94.952255","0.0","0.0"
"5","A5","31","547802.06","35359.02","0.0","0.0","0.0"
"6","A6","31","75464.9","5088.0786","221.8677","0.0","0.0"
"7","A7","31","0.0","391.1317","386.7452","195.39067","2748.2283"
"8","A8","31","1752338.5","152996.06","21578.842","0.0","0.0"
"9","A9","31","5184.108","3354.5374","2013.956","1197.0914","0.0"
"10","A10","31","0.0","400.14716","561.1337","588.75555","0.0"
"11","A11","31","2494.6338","486.774","376.07037","234.70049","0.0"
"12","A12","31","14910.437","2344.6838","1693.8438","1761.7169","33.836918"
"13","B1","31","1352367.8","179192.6","47222.94","1353.2255","0.0"
"14","B2","31","1286184.0","152971.3","36837.074","1157.5125","0.0"
"15","B3","31","1205926.9","174334.22","54120.52","1024.8064","2499.9463"
"16","B4","31","546995.2","35485.684","598.8754","321.6062","2285.4568"
"17","B5","31","536739.6","33345.336","361.60748","0.0","0.0"
"18","B6","31","80777.234","5585.137","557.90515","473.54764","2950.98"
"19","B7","31","0.0","0.0","0.0","0.0","0.0"
"20","B8","31","1757073.4","146998.84","21329.78","974.0449","2326.4756"
"21","B9","31","0.0","342.96686","169.78796","184.57977","0.0"
"22","B10","31","0.0","76.79918","221.59628","112.94397","0.0"
"23","B11","31","6637.542","1373.3215","1351.405","2370.4211","305.16092"
