# Plate File Name: /Users/chazmanchilders/Desktop/20200418-zymo-lod/Zymo_LOD_1x_2020-04-18_Copy.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 09:59:51 AM PDT
# Date Created: 2020-04-20 09:46:05 AM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-18 07:08:17 PM PDT
# Plate Run End Date/Time: 2020-04-18 09:00:39 PM PDT
# Run Duration: 112 minutes 22 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"75","G3","35","IEC","28060.251953125","2173.675141199555","Spike-In DC","false"
"75","G3","36","IEC","28055.99609375","2300.357135500982","Spike-In DC","false"
"75","G3","37","IEC","27487.013671875","1862.3125673024094","Spike-In DC","false"
"75","G3","38","IEC","26508.26953125","1014.5062803538401","Spike-In DC","false"
"75","G3","39","IEC","25187.791015625","-175.0343815947329","Spike-In DC","false"
"75","G3","40","IEC","24385.19140625","-846.6961372933058","Spike-In DC","false"
"75","G3","41","IEC","23527.685546875","-1573.2641429918751","Spike-In DC","false"
"75","G3","42","IEC","23175.439453125","-1794.572383065448","Spike-In DC","false"
"75","G3","43","IEC","22575.98046875","-2263.0935137640213","Spike-In DC","false"
"75","G3","44","IEC","22935.298828125","-1772.837300712594","Spike-In DC","false"
"75","G3","45","IEC","22364.59765625","-2212.6006189111636","Spike-In DC","false"
"75","G3","46","IEC","22130.755859375","-2315.5045621097365","Spike-In DC","false"
"75","G3","47","IEC","21992.953125","-2322.3694428083095","Spike-In DC","false"
"75","G3","48","IEC","22447.646484375","-1736.7382297568786","Spike-In DC","false"
"75","G3","49","IEC","22463.28125","-1590.1656104554515","Spike-In DC","false"
"75","G3","50","IEC","22167.53125","-1754.9777567790245","Spike-In DC","false"
"75","G3","1","nCoV","1095340.25","-925.9378306877678","Spike-In DC","false"
"75","G3","2","nCoV","1096962.625","88.8657407406373","Spike-In DC","false"
"75","G3","3","nCoV","1095568.75","-1912.5806878307249","Spike-In DC","false"
"75","G3","4","nCoV","1095224.375","-2864.527116402087","Spike-In DC","false"
"75","G3","5","nCoV","1097912.5","-783.9735449734488","Spike-In DC","false"
"75","G3","6","nCoV","1099204.5","-99.54497354504372","Spike-In DC","false"
"75","G3","7","nCoV","1099281.5","-630.1164021164058","Spike-In DC","false"
"75","G3","8","nCoV","1099672.0","-847.1878306877678","Spike-In DC","false"
"75","G3","9","nCoV","1100189.5","-937.2592592593627","Spike-In DC","false"
"75","G3","10","nCoV","1102457.75","723.4193121692753","Spike-In DC","false"
"75","G3","11","nCoV","1102355.375","13.47288359791321","Spike-In DC","false"
"75","G3","12","nCoV","1105592.5","2643.026455026551","Spike-In DC","false"
"75","G3","13","nCoV","1106530.875","2973.830026454956","Spike-In DC","false"
"75","G3","14","nCoV","1106422.75","2258.133597883594","Spike-In DC","false"
"75","G3","15","nCoV","1106814.875","2042.687169312232","Spike-In DC","false"
"75","G3","16","nCoV","1105092.625","-287.1342592593627","Spike-In DC","false"
"75","G3","17","nCoV","1107616.5","1629.1693121692751","Spike-In DC","false"
"75","G3","18","nCoV","1106812.25","217.3478835979132","Spike-In DC","false"
"75","G3","19","nCoV","1107953.625","751.1514550265512","Spike-In DC","false"
"75","G3","20","nCoV","1107815.5","5.455026454956283","Spike-In DC","false"
"75","G3","21","nCoV","1109217.75","800.1335978835942","Spike-In DC","false"
"75","G3","22","nCoV","1109431.125","405.9371693122322","Spike-In DC","false"
"75","G3","23","nCoV","1111099.125","1466.3657407406372","Spike-In DC","false"
"75","G3","24","nCoV","1108878.5","-1361.8306878307249","Spike-In DC","false"
"75","G3","25","nCoV","1109183.125","-1664.777116402087","Spike-In DC","false"
"75","G3","26","nCoV","1111020.625","-434.84854497344884","Spike-In DC","false"
"75","G3","27","nCoV","1109496.125","-2566.919973545044","Spike-In DC","false"
"75","G3","28","nCoV","1112641.75","-28.866402116405766","Spike-In DC","false"
"75","G3","29","nCoV","1111767.625","-1510.562830687768","Spike-In DC","false"
"75","G3","30","nCoV","1113618.75","-267.0092592593627","Spike-In DC","false"
"75","G3","31","nCoV","1115512.0","1018.6693121692753","Spike-In DC","false"
"75","G3","32","nCoV","1116936.125","1835.222883597913","Spike-In DC","false"
"75","G3","33","nCoV","1121899.0","6190.526455026551","Spike-In DC","false"
"75","G3","34","nCoV","1133683.75","17367.705026454958","Spike-In DC","false"
"75","G3","35","nCoV","1153986.375","37062.75859788359","Spike-In DC","false"
"75","G3","36","nCoV","1195061.375","77530.18716931224","Spike-In DC","false"
"75","G3","37","nCoV","1265140.375","147001.61574074064","Spike-In DC","false"
"75","G3","38","nCoV","1373603.875","254857.54431216928","Spike-In DC","false"
"75","G3","39","nCoV","1505970.375","386616.4728835979","Spike-In DC","false"
"75","G3","40","nCoV","1630251.875","510290.4014550265","Spike-In DC","false"
"75","G3","41","nCoV","1730481.125","609912.080026455","Spike-In DC","false"
"75","G3","42","nCoV","1799360.625","678184.0085978836","Spike-In DC","false"
"75","G3","43","nCoV","1844999.375","723215.1871693123","Spike-In DC","false"
"75","G3","44","nCoV","1872279.875","749888.1157407407","Spike-In DC","false"
"75","G3","45","nCoV","1892700.0","769700.6693121693","Spike-In DC","false"
"75","G3","46","nCoV","1909253.75","785646.847883598","Spike-In DC","false"
"75","G3","47","nCoV","1924001.125","799786.6514550266","Spike-In DC","false"
"75","G3","48","nCoV","1931806.5","806984.455026455","Spike-In DC","false"
"75","G3","49","nCoV","1937792.875","812363.2585978836","Spike-In DC","false"
"75","G3","50","nCoV","1940054.0","814016.8121693123","Spike-In DC","false"
"76","G4","1","Endo","75071.0078125","469.1495028409038","Spike-In DC","false"
"76","G4","2","Endo","74947.34375","210.42471590909489","Spike-In DC","false"
"76","G4","3","Endo","74879.203125","7.223366477271412","Spike-In DC","false"
"76","G4","4","Endo","75156.2734375","149.23295454544794","Spike-In DC","false"
"76","G4","5","Endo","75154.8359375","12.734730113639017","Spike-In DC","false"
"76","G4","6","Endo","75268.2890625","-8.872869318184456","Spike-In DC","false"
"76","G4","7","Endo","75473.5859375","61.36328125000662","Spike-In DC","false"
"76","G4","8","Endo","75637.078125","89.79474431818315","Spike-In DC","false"
"76","G4","9","Endo","75218.171875","-464.17223011364035","Spike-In DC","false"
"76","G4","10","Endo","75539.828125","-277.5767045454493","Spike-In DC","false"
"76","G4","11","Endo","75983.2109375","30.74538352272728","Spike-In DC","false"
"76","G4","12","Endo","76443.203125","355.6768465909038","Spike-In DC","false"
"76","G4","13","Endo","76266.4375","43.850497159094886","Spike-In DC","false"
"76","G4","14","Endo","76646.5","288.8522727272714","Spike-In DC","false"
"76","G4","15","Endo","76725.8828125","233.17436079544794","Spike-In DC","false"
"76","G4","16","Endo","77054.4296875","426.660511363639","Spike-In DC","false"
"76","G4","17","Endo","77476.4765625","713.6466619318155","Spike-In DC","false"
"76","G4","18","Endo","78470.390625","1572.5000000000066","Spike-In DC","false"
"76","G4","19","Endo","79963.3515625","2930.4002130681833","Spike-In DC","false"
"76","G4","20","Endo","82923.046875","5755.034801136359","Spike-In DC","false"
"76","G4","21","Endo","88849.140625","11546.067826704551","Spike-In DC","false"
"76","G4","22","Endo","100300.9765625","22862.843039772728","Spike-In DC","false"
"76","G4","23","Endo","121651.1328125","44077.938565340904","Spike-In DC","false"
"76","G4","24","Endo","159076.515625","81368.26065340909","Spike-In DC","false"
"76","G4","25","Endo","217594.484375","139751.1686789773","Spike-In DC","false"
"76","G4","26","Endo","294583.53125","216605.15482954547","Spike-In DC","false"
"76","G4","27","Endo","374035.1875","295921.75035511365","Spike-In DC","false"
"76","G4","28","Endo","439259.875","361011.3771306818","Spike-In DC","false"
"76","G4","29","Endo","483517.125","405133.56640625","Spike-In DC","false"
"76","G4","30","Endo","511064.1875","432545.5681818182","Spike-In DC","false"
"76","G4","31","Endo","530307.125","451653.44495738635","Spike-In DC","false"
"76","G4","32","Endo","545824.9375","467036.19673295453","Spike-In DC","false"
"76","G4","33","Endo","558945.4375","480021.63600852276","Spike-In DC","false"
"76","G4","34","Endo","573223.0625","494164.2002840909","Spike-In DC","false"
"76","G4","35","Endo","585366.5","506172.5770596591","Spike-In DC","false"
"76","G4","36","Endo","598357.6875","519028.7038352273","Spike-In DC","false"
"76","G4","37","Endo","610574.3125","531110.2681107954","Spike-In DC","false"
"76","G4","38","Endo","622208.8125","542609.7073863636","Spike-In DC","false"
"76","G4","39","Endo","633536.375","553802.2091619318","Spike-In DC","false"
"76","G4","40","Endo","643431.9375","563562.7109374999","Spike-In DC","false"
"76","G4","41","Endo","653868.125","573863.8377130681","Spike-In DC","false"
"76","G4","42","Endo","662607.8125","582468.4644886364","Spike-In DC","false"
"76","G4","43","Endo","671682.75","591408.3412642045","Spike-In DC","false"
"76","G4","44","Endo","679579.375","599169.9055397727","Spike-In DC","false"
"76","G4","45","Endo","686983.0625","606438.5323153408","Spike-In DC","false"
"76","G4","46","Endo","694291.9375","613612.3465909091","Spike-In DC","false"
"76","G4","47","Endo","700900.8125","620086.1608664772","Spike-In DC","false"
"76","G4","48","Endo","707220.625","626270.9126420454","Spike-In DC","false"
"76","G4","49","Endo","713799.8125","632715.0394176136","Spike-In DC","false"
"76","G4","50","Endo","718780.375","637560.5411931818","Spike-In DC","false"
"77","G5","1","Endo","74704.3359375","-131.25281359265622","Spike-In DC","false"
"77","G5","2","Endo","74874.078125","-165.19566761363362","Spike-In DC","false"
"77","G5","3","Endo","74958.5","-284.45883413461104","Spike-In DC","false"
"77","G5","4","Endo","75517.6171875","70.9733118444116","Spike-In DC","false"
"77","G5","5","Endo","75821.171875","170.84295782341965","Spike-In DC","false"
"77","G5","6","Endo","75764.078125","-89.93583369755774","Spike-In DC","false"
"77","G5","7","Endo","76109.3984375","51.69943728146487","Spike-In DC","false"
"77","G5","8","Endo","76342.2734375","80.88939576048747","Spike-In DC","false"
"77","G5","9","Endo","76553.1015625","88.03247923951008","Spike-In DC","false"
"77","G5","10","Endo","76687.1484375","18.39431271853269","Spike-In DC","false"
"77","G5","11","Endo","77049.2890625","176.8498961975553","Spike-In DC","false"
"77","G5","12","Endo","76721.7109375","-354.4132703234221","Spike-In DC","false"
"77","G5","13","Endo","77698.328125","418.5188756556005","Spike-In DC","false"
"77","G5","14","Endo","77136.1015625","-347.39272836539146","Spike-In DC","false"
"77","G5","15","Endo","77266.4296875","-420.74964488636886","Spike-In DC","false"
"77","G5","16","Endo","77888.96875","-1.89562390734622","Spike-In DC","false"
"77","G5","17","Endo","78373.9296875","279.38027207167636","Spike-In DC","false"
"77","G5","18","Endo","79661.7421875","1363.507730550699","Spike-In DC","false"
"77","G5","19","Endo","81665.4609375","3163.5414390297215","Spike-In DC","false"
"77","G5","20","Endo","85542.71875","6837.1142100087445","Spike-In DC","false"
"77","G5","21","Endo","93458.875","14549.585418487766","Spike-In DC","false"
"77","G5","22","Endo","107605.390625","28492.41600196679","Spike-In DC","false"
"77","G5","23","Endo","135136.328125","55819.6684604458","Spike-In DC","false"
"77","G5","24","Endo","180394.09375","100873.74904392482","Spike-In DC","false"
"77","G5","25","Endo","248579.984375","168855.95462740384","Spike-In DC","false"
"77","G5","26","Endo","329379.4375","249451.72271088287","Spike-In DC","false"
"77","G5","27","Endo","406734.25","326602.8501693619","Spike-In DC","false"
"77","G5","28","Endo","465551.8125","385216.72762784094","Spike-In DC","false"
"77","G5","29","Endo","503396.90625","422858.13633631996","Spike-In DC","false"
"77","G5","30","Endo","528039.125","447296.670044799","Spike-In DC","false"
"77","G5","31","Endo","544891.625","463945.485003278","Spike-In DC","false"
"77","G5","32","Endo","558902.0625","477752.237461757","Spike-In DC","false"
"77","G5","33","Endo","571785.0","490431.489920236","Spike-In DC","false"
"77","G5","34","Endo","584896.3125","503339.117378715","Spike-In DC","false"
"77","G5","35","Endo","597159.5","515398.61983719404","Spike-In DC","false"
"77","G5","36","Endo","608558.5","526593.9347956731","Spike-In DC","false"
"77","G5","37","Endo","620656.4375","538488.1872541521","Spike-In DC","false"
"77","G5","38","Endo","631687.375","549315.4397126312","Spike-In DC","false"
"77","G5","39","Endo","642301.25","559725.6296711102","Spike-In DC","false"
"77","G5","40","Endo","651148.5625","568369.2571295892","Spike-In DC","false"
"77","G5","41","Endo","660881.875","577898.8845880681","Spike-In DC","false"
"77","G5","42","Endo","670057.0","586870.3245465471","Spike-In DC","false"
"77","G5","43","Endo","676991.75","593601.3895050262","Spike-In DC","false"
"77","G5","44","Endo","684115.0625","600521.0169635052","Spike-In DC","false"
"77","G5","45","Endo","692014.1875","608216.4569219842","Spike-In DC","false"
"77","G5","46","Endo","698170.75","614169.3343804632","Spike-In DC","false"
"77","G5","47","Endo","705013.75","620808.6493389423","Spike-In DC","false"
"77","G5","48","Endo","710963.5625","626554.7767974213","Spike-In DC","false"
"77","G5","49","Endo","716799.875","632187.4042559003","Spike-In DC","false"
"77","G5","50","Endo","722862.9375","638046.7817143793","Spike-In DC","false"
"78","G6","1","Endo","72957.6953125","348.3672057109628","Spike-In DC","false"
"78","G6","2","Endo","72941.203125","150.7207623106054","Spike-In DC","false"
"78","G6","3","Endo","73010.453125","38.816506410262576","Spike-In DC","false"
"78","G6","4","Endo","73249.8828125","97.09193800990519","Spike-In DC","false"
"78","G6","5","Endo","73257.5234375","-76.42169289043764","Spike-In DC","false"
"78","G6","6","Endo","73472.0859375","-43.013448790795024","Spike-In DC","false"
"78","G6","7","Endo","73648.6640625","-47.58957969113786","Spike-In DC","false"
"78","G6","8","Endo","73795.5390625","-81.86883559149524","Spike-In DC","false"
"78","G6","9","Endo","74086.9453125","28.383158508161927","Spike-In DC","false"
"78","G6","10","Endo","74233.5390625","-6.177347392195458","Spike-In DC","false"
"78","G6","11","Endo","74512.625","91.75433420746171","Spike-In DC","false"
"78","G6","12","Endo","74560.0703125","-41.954609192895674","Spike-In DC","false"
"78","G6","13","Endo","74932.9609375","149.7817599067615","Spike-In DC","false"
"78","G6","14","Endo","74855.53125","-108.80218349359589","Spike-In DC","false"
"78","G6","15","Endo","75127.2578125","-18.229876893938723","Spike-In DC","false"
"78","G6","16","Endo","75416.5703125","89.92836720571844","Spike-In DC","false"
"78","G6","17","Endo","76505.28125","997.4850488053611","Spike-In DC","false"
"78","G6","18","Endo","77410.9453125","1721.9948554050181","Spike-In DC","false"
"78","G6","19","Endo","79771.8984375","3901.793724504661","Spike-In DC","false"
"78","G6","20","Endo","84295.4765625","8244.217593604319","Spike-In DC","false"
"78","G6","21","Endo","93017.765625","16785.35240020396","Spike-In DC","false"
"78","G6","22","Endo","109576.78125","33163.21376930362","Spike-In DC","false"
"78","G6","23","Endo","139530.75","62936.02826340326","Spike-In DC","false"
"78","G6","24","Endo","190317.9375","113542.06150750292","Spike-In DC","false"
"78","G6","25","Endo","262438.3125","185481.28225160256","Spike-In DC","false"
"78","G6","26","Endo","345774.78125","268636.5967457022","Spike-In DC","false"
"78","G6","27","Endo","421455.03125","344135.69248980185","Spike-In DC","false"
"78","G6","28","Endo","478075.53125","400575.03823390155","Spike-In DC","false"
"78","G6","29","Endo","515009.9375","437328.29022800113","Spike-In DC","false"
"78","G6","30","Endo","538964.625","461101.82347210083","Spike-In DC","false"
"78","G6","31","Endo","557040.5625","478996.6067162005","Spike-In DC","false"
"78","G6","32","Endo","574215.8125","495990.7024603001","Spike-In DC","false"
"78","G6","33","Endo","588726.75","510320.48570439976","Spike-In DC","false"
"78","G6","34","Endo","603748.5","525161.0814484993","Spike-In DC","false"
"78","G6","35","Endo","618160.5","539391.927192599","Spike-In DC","false"
"78","G6","36","Endo","632169.625","553219.8979366986","Spike-In DC","false"
"78","G6","37","Endo","645771.625","566640.7436807983","Spike-In DC","false"
"78","G6","38","Endo","657782.5","578470.4644248979","Spike-In DC","false"
"78","G6","39","Endo","668973.875","589480.6851689976","Spike-In DC","false"
"78","G6","40","Endo","679308.375","599634.0309130973","Spike-In DC","false"
"78","G6","41","Endo","689518.6875","609663.1891571969","Spike-In DC","false"
"78","G6","42","Endo","699555.75","619519.0974012966","Spike-In DC","false"
"78","G6","43","Endo","707581.25","627363.4431453962","Spike-In DC","false"
"78","G6","44","Endo","715772.1875","635373.2263894959","Spike-In DC","false"
"78","G6","45","Endo","723031.625","642451.5096335955","Spike-In DC","false"
"78","G6","46","Endo","730369.3125","649608.0428776952","Spike-In DC","false"
"78","G6","47","Endo","736948.875","656006.4511217948","Spike-In DC","false"
"78","G6","48","Endo","743168.0","662044.4218658945","Spike-In DC","false"
"78","G6","49","Endo","749119.25","667814.5176099942","Spike-In DC","false"
"78","G6","50","Endo","754941.5","673455.6133540937","Spike-In DC","false"
"85","H1","1","IEC","13775.6572265625","-161.16458974753675","Spike-In CC","false"
"85","H1","2","IEC","14268.37890625","337.94480978679223","Spike-In CC","false"
"85","H1","3","IEC","14317.587890625","393.5415140086212","Spike-In CC","false"
"85","H1","4","IEC","13827.42578125","-90.2328755195498","Spike-In CC","false"
"85","H1","5","IEC","13803.5234375","-107.74749942272081","Spike-In CC","false"
"85","H1","6","IEC","13834.1484375","-70.73477957589364","Spike-In CC","false"
"85","H1","7","IEC","13391.9443359375","-506.55116129156465","Spike-In CC","false"
"85","H1","8","IEC","13805.8232421875","-86.28453519473567","Spike-In CC","false"
"85","H1","9","IEC","13899.826171875","14.106114339593315","Spike-In CC","false"
"85","H1","10","IEC","13690.318359375","-189.0139783135777","Spike-In CC","false"
"85","H1","11","IEC","13835.150390625","-37.79422721674871","Spike-In CC","false"
"85","H1","12","IEC","13866.3115234375","-0.24537455741972636","Spike-In CC","false"
"85","H1","13","IEC","14410.0","549.8308218519093","Spike-In CC","false"
"85","H1","14","IEC","14451.603515625","597.8220573237382","Spike-In CC","false"
"85","H1","15","IEC","13937.865234375","90.47149592056724","Spike-In CC","false"
"85","H1","16","IEC","13774.1318359375","-66.87418267010378","Spike-In CC","false"
"85","H1","17","IEC","13657.322265625","-177.2960331357766","Spike-In CC","false"
"85","H1","18","IEC","13774.880859375","-53.349719538947625","Spike-In CC","false"
"85","H1","19","IEC","13880.3798828125","58.53702374538136","Spike-In CC","false"
"85","H1","20","IEC","13664.16015625","-151.29498297028965","Spike-In CC","false"
"85","H1","21","IEC","13784.5556640625","-24.51175531096067","Spike-In CC","false"
"85","H1","22","IEC","13647.30859375","-155.37110577663168","Spike-In CC","false"
"85","H1","23","IEC","13583.11328125","-213.1786984298027","Spike-In CC","false"
"85","H1","24","IEC","13881.7412109375","91.83695110452629","Spike-In CC","false"
"85","H1","25","IEC","14260.9150390625","477.3984990763553","Spike-In CC","false"
"85","H1","26","IEC","13690.3076171875","-86.82120295181574","Spike-In CC","false"
"85","H1","27","IEC","13358.9296875","-411.81141279248857","Spike-In CC","false"
"85","H1","28","IEC","13591.03125","-173.32213044565958","Spike-In CC","false"
"85","H1","29","IEC","13930.7880859375","172.8224253386694","Spike-In CC","false"
"85","H1","30","IEC","14030.2265625","278.6486217479984","Spike-In CC","false"
"85","H1","31","IEC","13622.6103515625","-122.57986934267262","Spike-In CC","false"
"85","H1","32","IEC","13825.126953125","86.32445206665636","Spike-In CC","false"
"85","H1","33","IEC","13825.4931640625","93.07838285098535","Spike-In CC","false"
"85","H1","34","IEC","14036.0458984375","310.01883707281434","Spike-In CC","false"
"85","H1","35","IEC","14284.21484375","564.5755022321433","Spike-In CC","false"
"85","H1","36","IEC","14386.1689453125","672.9173236414723","Spike-In CC","false"
"85","H1","37","IEC","15796.7763671875","2089.912465363301","Spike-In CC","false"
"85","H1","38","IEC","19084.7265625","5384.250380522629","Spike-In CC","false"
"85","H1","39","IEC","24214.251953125","10520.163490994457","Spike-In CC","false"
"85","H1","40","IEC","32665.234375","18977.533632716284","Spike-In CC","false"
"85","H1","41","IEC","42990.3671875","29309.054165063117","Spike-In CC","false"
"85","H1","42","IEC","52971.30859375","39296.383291159946","Spike-In CC","false"
"85","H1","43","IEC","63025.234375","49356.69679225678","Spike-In CC","false"
"85","H1","44","IEC","71764.9921875","58102.8423246036","Spike-In CC","false"
"85","H1","45","IEC","78901.265625","65245.503481950436","Spike-In CC","false"
"85","H1","46","IEC","86079.0546875","72429.68026429726","Spike-In CC","false"
"85","H1","47","IEC","91759.71875","78116.73204664409","Spike-In CC","false"
"85","H1","48","IEC","96059.375","82422.77601649093","Spike-In CC","false"
"85","H1","49","IEC","101573.1640625","87942.95279883775","Spike-In CC","false"
"85","H1","50","IEC","104916.171875","91292.34833118458","Spike-In CC","false"
"85","H1","1","nCoV","1058801.125","-10272.71763834003","Spike-In CC","false"
"85","H1","2","nCoV","1068523.25","-1207.5938735177701","Spike-In CC","false"
"85","H1","3","nCoV","1069395.625","-992.2201086957433","Spike-In CC","false"
"85","H1","4","nCoV","1071271.5","226.65365612651624","Spike-In CC","false"
"85","H1","5","nCoV","1072074.25","372.40242094854295","Spike-In CC","false"
"85","H1","6","nCoV","1072776.0","417.1511857708025","Spike-In CC","false"
"85","H1","7","nCoV","1073097.0","81.14995059282921","Spike-In CC","false"
"85","H1","8","nCoV","1074507.5","834.6487154150888","Spike-In CC","false"
"85","H1","9","nCoV","1074242.875","-86.97751976288453","Spike-In CC","false"
"85","H1","10","nCoV","1074838.125","-148.72875494062498","Spike-In CC","false"
"85","H1","11","nCoV","1075477.25","-166.60499011859827","Spike-In CC","false"
"85","H1","12","nCoV","1076560.0","259.1437747036613","Spike-In CC","false"
"85","H1","13","nCoV","1076946.0","-11.857460474312006","Spike-In CC","false"
"85","H1","14","nCoV","1077048.5","-566.3586956522853","Spike-In CC","false"
"85","H1","15","nCoV","1077583.625","-688.2349308300257","Spike-In CC","false"
"85","H1","16","nCoV","1079097.875","169.01383399200097","Spike-In CC","false"
"85","H1","17","nCoV","1079158.125","-427.7374011857395","Spike-In CC","false"
"85","H1","18","nCoV","1079611.625","-631.2386363637128","Spike-In CC","false"
"85","H1","19","nCoV","1081532.875","633.0101284585468","Spike-In CC","false"
"85","H1","20","nCoV","1081824.75","267.8838932805735","Spike-In CC","false"
"85","H1","21","nCoV","1082685.125","471.25765810283303","Spike-In CC","false"
"85","H1","22","nCoV","1082981.5","110.63142292485975","Spike-In CC","false"
"85","H1","23","nCoV","1083601.375","73.5051877471193","Spike-In CC","false"
"85","H1","24","nCoV","1084889.125","704.253952569146","Spike-In CC","false"
"85","H1","25","nCoV","1083941.125","-900.7472826085944","Spike-In CC","false"
"85","H1","26","nCoV","1085022.125","-476.74851778656773","Spike-In CC","false"
"85","H1","27","nCoV","1086361.375","205.50024703545898","Spike-In CC","false"
"85","H1","28","nCoV","1086760.0","-52.87598814228147","Spike-In CC","false"
"85","H1","29","nCoV","1088867.75","1397.8727766797451","Spike-In CC","false"
"85","H1","30","nCoV","1092138.75","4011.8715415020047","Spike-In CC","false"
"85","H1","31","nCoV","1095518.75","6734.870306324032","Spike-In CC","false"
"85","H1","32","nCoV","1104863.125","15422.244071146291","Spike-In CC","false"
"85","H1","33","nCoV","1118201.25","28103.367835968318","Spike-In CC","false"
"85","H1","34","nCoV","1148571.625","57816.74160079058","Spike-In CC","false"
"85","H1","35","nCoV","1201779.375","110367.4903656126","Spike-In CC","false"
"85","H1","36","nCoV","1292922.25","200853.36413043487","Spike-In CC","false"
"85","H1","37","nCoV","1429422.5","336696.6128952569","Spike-In CC","false"
"85","H1","38","nCoV","1597261.5","503878.61166007916","Spike-In CC","false"
"85","H1","39","nCoV","1756205.625","662165.7354249011","Spike-In CC","false"
"85","H1","40","nCoV","1876112.375","781415.4841897232","Spike-In CC","false"
"85","H1","41","nCoV","1951204.25","855850.3579545454","Spike-In CC","false"
"85","H1","42","nCoV","1991856.0","895845.1067193674","Spike-In CC","false"
"85","H1","43","nCoV","2018704.625","922036.7304841897","Spike-In CC","false"
"85","H1","44","nCoV","2037582.5","940257.6042490117","Spike-In CC","false"
"85","H1","45","nCoV","2052290.5","954308.603013834","Spike-In CC","false"
"85","H1","46","nCoV","2062171.5","963532.601778656","Spike-In CC","false"
"85","H1","47","nCoV","2077364.25","978068.3505434783","Spike-In CC","false"
"85","H1","48","nCoV","2090264.0","990311.0993083003","Spike-In CC","false"
"85","H1","49","nCoV","2097323.25","996713.3480731226","Spike-In CC","false"
"85","H1","50","nCoV","2106094.75","1004827.8468379446","Spike-In CC","false"
"86","H2","1","IEC","20437.244140625","266.0604740877339","Spike-In CC","false"
"86","H2","2","IEC","20220.03125","-25.706473214283918","Spike-In CC","false"
"86","H2","3","IEC","20409.18359375","88.89181385869465","Spike-In CC","false"
"86","H2","4","IEC","20325.443359375","-69.40247719332315","Spike-In CC","false"
"86","H2","5","IEC","20384.12890625","-85.27098699534095","Spike-In CC","false"
"86","H2","6","IEC","20546.5234375","2.5694875776412545","Spike-In CC","false"
"86","H2","7","IEC","20470.55078125","-147.95722534938017","Spike-In CC","false"
"86","H2","8","IEC","20650.787109375","-42.27495390139798","Spike-In CC","false"
"86","H2","9","IEC","20803.802734375","36.186614421584224","Spike-In CC","false"
"86","H2","10","IEC","20738.76171875","-103.40845788043357","Spike-In CC","false"
"86","H2","11","IEC","20862.0625","-54.66173330745501","Spike-In CC","false"
"86","H2","12","IEC","20820.32421875","-170.9540712344728","Spike-In CC","false"
"86","H2","13","IEC","21196.474609375","130.6422627135094","Spike-In CC","false"
"86","H2","14","IEC","21387.646484375","247.2600810364916","Spike-In CC","false"
"86","H2","15","IEC","21455.095703125","240.15524310947382","Spike-In CC","false"
"86","H2","16","IEC","21482.23046875","192.73595205745238","Spike-In CC","false"
"86","H2","17","IEC","21370.9375","6.888926630434568","Spike-In CC","false"
"86","H2","18","IEC","21513.2265625","74.62393245341677","Spike-In CC","false"
"86","H2","19","IEC","21467.982421875","-45.17426484860103","Spike-In CC","false"
"86","H2","20","IEC","21663.720703125","76.00995972437754","Spike-In CC","false"
"86","H2","21","IEC","21455.28515625","-206.97964382764025","Spike-In CC","false"
"86","H2","22","IEC","21917.869140625","181.05028387034196","Spike-In CC","false"
"86","H2","23","IEC","21836.98828125","25.615367818324145","Spike-In CC","false"
"86","H2","24","IEC","21509.380859375","-376.5461107336973","Spike-In CC","false"
"86","H2","25","IEC","21581.8203125","-378.6607142857151","Spike-In CC","false"
"86","H2","26","IEC","21692.30078125","-342.73430221273287","Spike-In CC","false"
"86","H2","27","IEC","22098.81640625","-10.772733889750683","Spike-In CC","false"
"86","H2","28","IEC","22170.541015625","-13.60218119176848","Spike-In CC","false"
"86","H2","29","IEC","22926.775390625","668.07813713121","Spike-In CC","false"
"86","H2","30","IEC","23852.623046875","1519.3717367041922","Spike-In CC","false"
"86","H2","31","IEC","25295.328125","2887.5227581521744","Spike-In CC","false"
"86","H2","32","IEC","29033.00390625","6550.644482725157","Spike-In CC","false"
"86","H2","33","IEC","34401.80078125","11844.887301048135","Spike-In CC","false"
"86","H2","34","IEC","43881.76953125","21250.30199437112","Spike-In CC","false"
"86","H2","35","IEC","58229.14453125","35523.122937694105","Spike-In CC","false"
"86","H2","36","IEC","75144.1953125","52363.61966226708","Spike-In CC","false"
"86","H2","37","IEC","91263.421875","68408.29216809006","Spike-In CC","false"
"86","H2","38","IEC","103136.7734375","80207.08967391304","Spike-In CC","false"
"86","H2","39","IEC","111115.8203125","88111.58249223603","Spike-In CC","false"
"86","H2","40","IEC","116156.703125","93077.91124805901","Spike-In CC","false"
"86","H2","41","IEC","119845.9140625","96692.56812888199","Spike-In CC","false"
